"temperature"
0.83
0.98
1.1964043030665645
1.4384569431095087
1.6886772740095175
1.9350573337565606
2.169531166856198
2.386771724469388
2.5832705111199625
2.7566042848644057
2.9047646815358137
3.0184073190879306
3.0982245359469505
3.1454492708517012
3.1617604542803015
3.149074831528228
3.113146659768897
3.062916384533021
3.0062104113507027
2.9484480953755563
2.8928566270481637
2.841220480592606
2.7943898224847943
2.7526238635658897
2.71582117835555
2.6836726953653804
2.6557619079388375
2.631629205088548
2.610811958402874
2.592868370052626
2.5773905770040955
2.564010769590149
2.5524028803538656
2.54228156772105
2.5333996454102947
2.52554471407881
2.5185354819428873
2.5122180779449965
2.506462537891544
2.5011595622917855
2.496217591425001
2.491560209408649
2.4871238684443693
2.482855912620019
2.478712874634728
2.4746590165264286
2.47066508551361
2.466707257470507
2.4627662427107655
2.458826531250804
2.454875757302225
2.450904165245313
2.4469041616733063
2.4428699402244063
2.4387971678187372
2.4346827225916536
2.4305244752744635
2.4263211070358572
2.422071957881838
2.4177769006388825
