"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
12.39790026045627,13.0310574296726,3.8702837853585215,1.69795669481881,0.8073350597451973,5.3332327426145,2.44083151280076,3.4801033410751323,1.300530133714528,4.558476260739199,3.8420496670726383,2.6191887428537624
16.477418400479106,16.969884868106163,4.682937826970184,2.3406188287344523,1.166278237472671,10.653503009884588,4.486663534482343,6.027755285715198,2.579234134705507,7.2062684138802044,5.007890977546123,4.135354822416027
20.747540919006614,20.806561947888518,5.402997404982758,2.924011751880992,1.6244465399875316,15.889719266377345,7.2366310226538175,9.11285431509521,4.792488692508738,10.419085977070592,6.32157397895743,6.47063774197648
25.230470721061252,24.659858609468788,6.029778316354643,3.4679375521737463,2.1689098208022943,20.97343115573757,10.777199485506983,12.836319633678373,8.423596132659165,14.189672033619239,7.713108639293851,9.695444713586229
29.926720144530737,28.524309883220145,6.504793495506306,4.045684366341798,2.811609772642483,25.891346133346836,15.076903490283609,17.213689990224623,14.005475594076271,18.427182703183327,9.118517322910948,13.824875032245984
34.94949789978539,32.3090994589849,6.99003968700421,4.650705636241601,3.526723613882755,30.514233303175153,20.055742649059397,22.10067425208405,22.08134753654962,22.979099645201643,10.527470540844979,18.794920351915213
40.341929877017115,36.08865894619244,7.417090445230178,5.266012346699596,4.293689675518346,34.88239945580633,25.52703279352687,27.330784851791357,33.129348114657525,27.646354504586444,11.959489519588441,24.489670416952432
45.92990103374009,40.02803044158445,7.835963898484371,5.938877240027201,5.112708208440509,39.131992970359846,31.291385533029672,32.79913302568327,47.45647423538076,32.25050560988914,13.414647510020679,30.767388922727704
51.581763512259876,44.1785012954459,8.310439635293864,6.700423253285024,5.984386332957834,43.395271850004214,37.216852616295846,38.421578702849615,65.12472223936504,36.685201215878706,14.911486752500739,37.46637298482759
57.3281501607662,48.48912538019499,8.824032517661966,7.499223601390491,6.887798240782112,47.810428718988184,43.22464964087105,44.06796915269965,85.94302240174099,40.93248813134701,16.481470489183547,44.456104910671094
62.53279974412559,53.22463619817252,9.554189451044842,8.34960846680474,7.93906570847169,54.00606361262797,50.6657290477611,49.760615331813185,105.17382417664473,46.26994810424124,18.05517461660123,52.64992908079607
67.60734920792821,58.17812115279171,10.366110306962614,9.239993185046023,9.090651316342328,61.06738007451856,59.02664099940016,55.61246618659236,124.64273966156391,52.16641691079741,19.651417441629548,61.741353322082794
72.70224538781513,63.27872315987924,11.216418808588356,10.16366686416461,10.320925642119233,68.69027838679403,68.10194249403641,61.6585048553332,145.07460810596777,58.42719492115534,21.277714040997992,71.59419551371926
77.87521618771457,68.50141775072508,12.09095687520077,11.11497474399349,11.616839627072533,76.72220556091007,77.79199448018935,67.90511633979833,166.68332347973,64.97121991151717,22.937347565106794,82.13109408233159
83.0890585268187,73.77490189804928,12.971590699738476,12.076574863819225,12.959797237157506,85.02965151875817,88.00265682964552,74.3183574544247,189.4524948706698,71.72535134239119,24.615703826355666,93.25451213132732
88.41844790167917,79.21130694016712,13.882208423165148,13.066981939547231,14.358381527944008,93.64442621813897,98.73665618850623,80.92429785997628,213.36698125523915,78.73387892916415,26.338782301547035,105.00053853259627
93.83826451831027,84.76045560384352,14.812175648653696,14.079200305063512,15.80322356851492,102.51190176302961,109.91170419186282,87.68448314941476,238.29264562673842,85.94131715860223,28.094280474037532,117.26629517070408
99.33839070699713,90.40125087188474,15.757234217180267,15.109360875810127,17.287656208782114,111.59565467978065,121.46900780097121,94.57718258693856,264.1140807064346,93.3164658206274,29.87714863745335,129.9808412004409
104.91484580695501,96.1238733916341,16.715532792655633,16.155028800770836,18.806479823160156,120.86880813198616,133.3614633760552,101.58833151306263,290.7293121666162,100.83870766881414,31.68518841702859,143.08818456830429
110.56675723530455,101.92366772804296,17.686263540897013,17.214594404910653,20.35552382236959,130.31067466147172,145.54971008252963,108.70834088247645,318.048839277916,108.4932267537794,33.517540048712455,156.54158363339
116.29527133020154,107.79895960508554,18.66918105863982,18.28703881267868,21.931478743782176,139.90550733214994,158.00083825489673,115.93088728451502,345.99567032864667,116.26926290122424,35.37414239057511,170.30169608027327
122.10306246066463,113.75016653191759,19.664412393337226,19.37181714980206,23.53180586603204,149.64187223158487,170.68788897027295,123.25234047601417,374.50537747393975,124.15936164347433,37.25550776401436,184.3359234192349
127.99403627911258,119.7793437144106,20.672365120496504,20.468780538885316,25.154666136445567,159.51219239787955,183.58953008818156,130.67139776252802,403.52590713114563,132.15894389173914,39.162601802343346,198.61805291314653
133.97310879773593,125.88988876331207,21.693670892354945,21.578113782897965,26.79885305309623,169.51234045531248,196.6897267996787,138.18879215293057,433.01712408478375,140.2659790918525,41.096762182011844,213.12791757907235
140.04602701045994,132.0863164861342,22.72914416943124,22.70028224196371,28.463726914793874,179.6412536023033,209.9773692510529,145.80703572578295,462.95014185424066,148.48069714271722,43.05963545539659,227.8510068057621
146.2192201938037,138.37407458376765,23.77974938548913,23.835985985247763,30.149151133380677,189.90057000157395,223.44586424559918,153.5301882647461,493.3065069487638,156.80532252994644,45.05312518871286,242.77802819463457
155.6572978741489,146.56839073457343,25.441637361318048,25.80519313553638,32.39592857849306,198.89075210231783,237.3027868073918,161.9798657526597,517.1073458508146,166.22464561221523,47.51111570648972,257.95299903557213
163.3427205091835,153.8100035987429,26.770361128930517,27.30555248978113,34.34467255936332,208.85428545419975,251.28740963986655,170.23033428571367,545.5605130222247,175.21509520321257,49.754633000876495,273.34727670444244
