"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
1.6621334629371378,1.1460506149309557,0.3699659257424831,0.43123618180564,0.25666629501004956,1.6007411280266048,0.4051515896926559,0.5896749591189112,0.1913770837465844,0.4122723992530845,0.5417782497531933,0.36395210355906177
1.3747551528559545,0.8854281756421651,0.3476138751932614,0.3419092992612697,0.19313761750552824,2.0140589372287243,0.5920026879924177,0.7011445531014175,0.2150803679935215,0.4607351142343465,0.4702012956313231,0.528750405590293
1.3471756036311722,0.8890686431714779,0.3196118742164883,0.3226955862661456,0.1912960367761137,2.148205287975379,0.7214864253149935,0.8291706343239919,0.30185757336083596,0.5411974613052277,0.46242615272583576,0.6453768370723706
1.3047072550492753,0.8796840777303653,0.290552548796457,0.2957735038616279,0.18691668621989574,2.089102903951792,0.8338937502999835,0.934865522238213,0.41163003436130796,0.6108314973713866,0.45011828819186556,0.7724962420890168
1.2294295364750638,0.8502435502111172,0.2561825382130537,0.26312402825936176,0.17593039767050458,1.8959608553248093,0.9093499381441686,1.0028752127392493,0.533324332236954,0.6577833369729225,0.4252122943760689,0.8825853212507171
1.1306393036537552,0.802689314005426,0.2249316835607297,0.2246607255686991,0.15682884081775567,1.6225127213775672,0.942155284118109,1.0238089921574671,0.6547370234083304,0.6780320827010199,0.39098827230723243,0.9599979409077279
1.0113866793338606,0.7430414187608579,0.19428922532774728,0.1804401981466927,0.13015901778341063,1.3124571512706888,0.9283416129826226,0.9947774510677185,0.7602783109788035,0.6697420471020836,0.3508326566802933,0.9949689596366266
0.8684968940688453,0.6763545969544665,0.16575916970957766,0.13243471749319502,0.0973222371651509,0.9916604263280373,0.8693627288484378,0.9189902534877531,0.8318195060992448,0.6341026975549946,0.3061166242325755,0.9827535728768274
0.7021962105897879,0.6030812670654933,0.13997987918538315,0.07997542890464956,0.05904209874356438,0.6700467983529457,0.7709509711201592,0.8005671584369637,0.8509520107716503,0.5746814558610456,0.2578730013741682,0.9218538719634053
0.5153510361279184,0.5217574987661663,0.11563781142052601,0.021081914471888407,0.015548332116111658,0.34887748838430244,0.639431185640763,0.6426788856526309,0.8018039958026196,0.4960261997613359,0.2065455514803891,0.8139779690952824
0.31545675802078305,0.438495105738519,0.09474423767401544,0.0,0.0,0.03988493158606103,0.502107477924247,0.460591471483511,0.6572282087072915,0.4180615712736197,0.15359087499834198,0.6845777342904773
0.13179184036982605,0.36015465025357835,0.07642944630588566,0.0,0.0,0.0,0.363344773414859,0.2815271643330974,0.4837285920084022,0.34142506538450584,0.10507452892852757,0.5452453980511256
0.0,0.3033921259574857,0.06344306368651746,0.0,0.0,0.0,0.255942960322466,0.14642576230224474,0.34370276683786694,0.28434099161922605,0.07020655047013119,0.43631310183309463
0.0,1.5796430592893356e-16,3.261252385118718e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
