"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
7.14532372991542,4.597025306253884,5.3983969348455165,2.039010693694844,0.9187460508674405,0.727910240290963,0.3455982016782515,1.3915553295289214,0.23994420526271235,1.2857027178668607,5.091701322113987,0.4645267243604437
8.505106484310367,5.6616752442891185,6.602734680080296,2.8001031943912587,1.2064592644069376,1.312239412019727,0.5040067905995185,1.7303584882501153,0.3132973342742848,1.7000611744695195,6.4299892939565675,0.6066148506651363
9.978207355457924,6.898747843358932,7.919690834388427,3.5525234701235564,1.616855921730149,1.9399576057508237,0.746326763930732,2.296176349334651,0.45723166697369944,2.2744032003634396,7.6451984164773,0.861929926614454
11.502774793397046,8.206656067113107,9.322797287293763,4.354251678909291,2.1287741267163,2.6061493878602846,1.0478374985406542,2.9044112425876816,0.6441285592580173,2.939914059584066,8.98809166634107,1.2039247018396357
13.094931868743124,9.606778773563837,10.644438880685557,5.19050599606313,2.7373907092206586,3.347135037617027,1.4195846141772461,3.5749907547624384,0.8815918753393499,3.706713691192824,10.436293656070868,1.6387108195404223
14.720366673197377,11.103286073877179,12.103413513034274,6.095647950492763,3.452478885430088,4.1829430293929395,1.868097523065558,4.324711210078233,1.1758199310820547,4.578404908197898,11.956214298905941,2.1737923475700835
16.39217240193687,12.663557910981481,13.680156467187008,7.068813060060166,4.268083963939465,5.105573224277134,2.39912922362822,5.147517161288,1.5311983048786637,5.554481392350744,13.528740279283337,2.8127160082754914
18.141233840732784,14.266781784580882,15.270187358948773,8.066120245185296,5.171643517478642,6.107329204225849,3.0126623094985105,6.032021325302299,1.9512956570610607,6.6276913966971716,15.158751801152853,3.5564390396056553
19.946138353763974,15.92349937567463,16.847772077865894,9.095419731407075,6.159642753404071,7.1841646845446,3.7044739702524594,6.972006080635841,2.438115641933775,7.786108700972305,16.830295406389347,4.404299984132961
21.77114911876944,17.640816811137636,18.47223357265024,10.200826000561708,7.23675920520706,8.330317185303082,4.47003468266271,7.966300964270607,2.9916967656793396,9.015733524136524,18.531672467524047,5.3515468778644815
23.718227529385086,19.362567528105718,19.968780340511454,11.338415278550185,8.339185464333296,9.434227126572166,5.243179244779039,8.998582183743647,3.6729457311734985,10.188429424238779,20.307162323392195,6.341005684458554
25.60376097423256,21.158283903262937,21.624655061900523,12.523568838543667,9.545426809640185,10.70045143748288,6.111932503894408,10.058807295040838,4.365968769723187,11.482046515383361,22.10423025750064,7.439258966001552
27.48125955691065,22.994896540827394,23.34131560517338,13.728785556868004,10.821723107104457,12.069455618779072,7.054096998936101,11.15194062473092,5.095368735021783,12.851922849650663,23.924415274077354,8.628829944096946
29.369961503180352,24.860598757064704,25.08338443294909,14.939183180630613,12.149867419458323,13.500421970900653,8.058774140303658,12.279043275861298,5.8692198389594346,14.278836773183457,25.771018723984913,9.900184192078644
31.262074384388622,26.745889414539644,26.833393336716817,16.15697215065165,13.524836273011683,14.982443431688715,9.11998659457757,13.441182116466512,6.688505904201829,15.753323414885232,27.643270222791674,11.247546985706093
33.118412360149705,28.64875513706087,28.587664222726346,17.373340349276408,14.93621673223242,16.512009217743955,10.23429563668282,14.615911671303879,7.551820611477466,17.271034688143477,29.545282603220663,12.667503010284682
