"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
7.147650983943846,4.598709717733528,5.4004074508842725,2.0395511427574675,0.9190221610814779,0.7282531267245211,0.3460807586342325,1.392953931799089,0.24024180880935497,1.2862818527985296,5.093535167110233,0.46490005114283006
8.5045242603398,5.661168133252757,6.602123858345956,2.800079610660916,1.20644785276553,1.312130729445066,0.503688411829763,1.7296298475778347,0.3131283900531403,1.6998007332485259,6.429549044928685,0.6064300172643993
9.97325914412583,6.897125443448527,7.919963876930042,3.5464957614283112,1.612909689075675,1.940020126256504,0.7470859547721942,2.2980785304261007,0.4576383673167052,2.2751278251670195,7.645946247394425,0.8624599659305955
11.492660201430084,8.203904940419363,9.322274226080669,4.34048764130715,2.120453056706191,2.6059606724362077,1.049839016106911,2.9086935799193903,0.6454319870242794,2.9416674305208743,8.989157916151472,1.2052375617378375
13.076502463295114,9.601175152434601,10.639776148192647,5.165156200185505,2.7230889174124115,3.346180037939833,1.4231927907358437,3.581822856768193,0.8843428145237523,3.7095964117945877,10.436265531188521,1.641050826618878
14.689192849540836,11.091641358623377,12.089286306401855,6.053291399203154,3.429836910906854,4.18031461551787,1.873738874509168,4.334279539169824,1.1808104004699054,4.582336732626011,11.952658863889356,2.1774430675618994
16.34328124819327,12.641142009177365,13.64834162266575,7.003435547303293,4.234531728919341,5.100170551924091,2.4071363962619636,5.159765391128538,1.5393878245878112,5.558946901510645,13.518229585772245,2.8178608053596967
18.068994621823126,14.227399736255531,15.2098588889245,7.973292788531006,5.125021588870154,6.098236053108787,3.0231328444707297,6.04661916469576,1.963724058271541,6.631532691283872,15.136880846820105,3.563074691991438
19.84443207843611,15.859273923318378,16.746331258448517,8.973592014013509,6.098737271643915,7.17121487451303,3.717191885993347,6.988513537812004,2.4557976713203424,7.787400423873057,16.79190888239636,4.412210232974211
21.63402540000845,17.541570707387553,18.314180435961557,10.050613865678994,7.16159087442732,8.314817349871657,4.48447528741074,7.984427959176549,3.015512002455458,9.011767104807312,18.471204981369706,5.360362981929779
23.538814464090212,19.21933179351631,19.745374399387604,11.135344933918345,8.23693539127159,9.422234700064458,5.258902580494457,9.018160193853689,3.7037184925140694,10.177260488072811,20.219050939517704,6.350534585488845
25.38664896812292,20.967653842675894,21.33298347973158,12.255309305890764,9.408709664672768,10.675545606527123,6.1291866527983405,10.081328867274799,4.402944740080099,11.462876113951973,21.98950500317965,7.450168857737067
