"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
0.43544718239401364,0.3589681518092735,0.3715334070535715,0.4111706053042712,0.5591824669796909,0.4718435892786161,0.6007543438331878,0.5809285770214235,0.7945717891623574,0.5846673938886412,0.38564881692091696,0.6433077411216516
0.4242812076145283,0.3507242763974632,0.3627150570891214,0.3970321382916797,0.5433264905758378,0.4455348323243664,0.5787904250830698,0.5665561232396612,0.7799093150051255,0.5654718151889687,0.37457489865693927,0.6272757544990037
0.41379827248401596,0.34284067413942376,0.35470167460740953,0.38609054010803306,0.5252760535762228,0.4279324209436716,0.555436299393573,0.5474849510089729,0.7575219956354002,0.5450099056880119,0.3663582804491017,0.6054040181425038
0.40458648914409673,0.33598636634346846,0.34754371245711746,0.37696038396771403,0.5085662914066016,0.4145506854895342,0.5346653032741058,0.5311850890185269,0.7355149291179653,0.526619049629703,0.3586842825189242,0.5837902290469287
0.3961804063315056,0.3297981377624849,0.3417342490583987,0.36908392329717954,0.493072249824821,0.4032153409659555,0.5158473713257855,0.5165987163526224,0.7140579355087067,0.509796241547575,0.35163836591182196,0.5633036326314429
0.3885917017838048,0.3241376832801352,0.33611249833590007,0.3618836527907175,0.4786061571360148,0.3931335485391428,0.49868931938262523,0.5031028898424081,0.6932964515438899,0.4943163837378454,0.34526135308511413,0.5441182766273942
0.3816170960735418,0.31902066396272155,0.33075458368782856,0.3552557458379614,0.46526812206040036,0.3841429108117971,0.48296701556891714,0.49066248427742787,0.6733874956530188,0.48004711277701123,0.3394984677234668,0.5263185273840671
0.3750438186207278,0.3144022246822904,0.32594011166995,0.34936096020982277,0.45310993597083055,0.3760907934333548,0.4686081715197789,0.479269902661393,0.6544120344516596,0.4669302259090755,0.33422040564778055,0.5098931432468632
0.36889206028373545,0.31016216559912224,0.32162934048534736,0.34401662871073446,0.44198908168090184,0.36882537357492234,0.4555515202525377,0.4688174565686572,0.6364256072499858,0.45491759539148174,0.32939150390574945,0.49476774486049796
0.36321150324997376,0.30622113515107746,0.3175842784393905,0.3389321223142849,0.43170502728584914,0.36224107440283176,0.443680726610015,0.4591597996942905,0.6194675677600193,0.4439462895807835,0.3249679391368638,0.4808804573699463
0.3576498229719121,0.3026531847177303,0.31416458429341454,0.3342852277495771,0.422686495056176,0.3568042645197632,0.4336367306653207,0.4503201616974709,0.602016025920156,0.43479804723798865,0.3207853797524534,0.46874787047838645
0.35267511605386065,0.29926138861500623,0.3106670489647989,0.3299519732690543,0.41411508514753703,0.3513571995707586,0.4239994568226466,0.44223123894350613,0.5870499438398649,0.42584812022291096,0.31692373767118737,0.45729147848179313
