"temperature"
0.83
0.98
1.1906822937847537
1.4219647160599826
1.6566095838594102
1.8826545423972447
2.0918955659090375
2.2786819368756026
2.4389632149512863
2.569519976646213
2.6681665889289894
2.7281302908519223
2.7557399727703027
2.7513159347166716
2.719280650240605
2.672625235581773
2.6196602340823225
2.5655586620086113
2.513406315157699
2.46491565205223
2.420909687389744
2.3816485425160834
2.3470483570975005
2.3168266417389356
2.2905974774506497
2.2679326533656066
2.2483998073008764
2.2315851707376084
2.217106129742162
2.204617162071252
2.1938115696445717
2.184420637747038
2.1762113094794517
2.1689830911858894
2.1625646498413666
2.156810390504756
2.151597185723975
2.1468213516517243
2.1423959153436543
2.1382481857404225
2.1343176212568653
2.130553975612683
2.1269156977104706
2.1233685590590863
2.119884482133788
2.1164405442706897
2.1130181336215133
2.109602235960135
2.1061808334901913
2.1027443991030625
2.099285471691688
2.095798300093387
2.092278544996863
2.0887230297042714
2.085129531998224
2.081496610540884
2.077823460245506
2.074109791928181
2.0703557322869486
2.0665617408835493
