"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
12.39790026045627,13.0310574296726,3.8702837853585215,1.69795669481881,0.8073350597451973,5.3332327426145,2.44083151280076,3.4801033410751323,1.300530133714528,4.558476260739199,3.8420496670726383,2.6191887428537624
16.48203975825055,16.975239684546903,4.684439795425106,2.3411529884058377,1.166580041848654,10.657826307145035,4.492074311577618,6.032982043980271,2.581995733359982,7.209064608685593,5.0094442350481785,4.138220408035394
20.753078668759684,20.812590698369334,5.404580529889127,2.9247661375834495,1.6249220062728547,15.896101025575375,7.242847401969839,9.118740342115974,4.796234141335495,10.42240877274328,6.323482186340929,6.474153181904035
25.24397066468893,24.670783366281313,6.032023554562279,3.4714589462537044,2.1717092098218784,20.987138967583228,10.782916194518387,12.841955945601185,8.427782810297908,14.19363514773119,7.716231050891177,9.699672069068983
29.952385477403116,28.543771704248524,6.508729316026479,4.052691634321711,2.8172605118577625,25.917932356544398,15.086089004236765,17.223299070145988,14.012407304489622,18.434289926960517,9.124359267363028,13.83299167637675
34.99449387560073,32.342487911931855,6.9969602106688304,4.662840957714915,3.536437732993262,30.560627605550906,20.072832609081082,22.11890505534824,22.09450367070354,22.992397431180116,10.537926836637096,18.811125581199416
40.41519195299143,36.14258317775984,7.4283669983672045,5.285299412228427,4.30896919869814,34.956420819284745,25.557066061483507,27.363002601663965,33.15357371130266,27.669465927027442,11.976832134197302,24.51932738519976
46.04082457808122,40.110203751171404,7.8531888333408775,5.967665194451853,5.135144411619956,39.24136962169949,31.33982292775132,32.85126725862806,47.49806950236569,32.287507326893866,13.441361855580986,30.816898735909913
51.73961346851682,44.29738612276002,8.335488225113181,6.741077252462683,6.015440699340028,43.54672608074374,37.28917360517803,38.49954605679973,65.19098922414572,36.740383458311015,14.950184091400969,37.54261855663016
57.54203541198224,48.653664320808126,8.858832846506035,7.5532907491177115,6.9284786801949085,48.00887155832172,43.32581242197884,44.176732015407545,86.04127518799493,41.01014285371424,16.53482276719583,44.565749630749416
62.80815487794214,53.44576927136272,9.601759008640668,8.418153683718899,7.99065138236346,54.26069129999421,50.8033239379821,49.9036092996146,105.30442859144948,46.37702853361722,18.125438577610044,52.80144453511467
67.94618819954991,58.462675262763625,10.427881570934689,9.319264998247494,9.150174222307186,61.36942961103871,59.20148327977022,55.78818212405683,124.80493211379165,52.30558337651178,19.739521931522926,61.937195152974525
73.09017395203959,63.62255152906798,11.29134453861036,10.24916501934619,10.38472083265129,68.99837043065267,68.30318453764664,61.85328907390674,145.25622863106267,58.593629989317904,21.38038448202913,71.82418881938884
78.28295094879768,68.88983181551976,12.175727045834147,11.205844701979572,11.68411624039042,77.01098631284773,77.99799391819398,68.0943762373669,166.8602526923265,65.15299672963994,23.04747352425917,82.37258669266225
83.54018347892914,74.2471753483274,13.0748162916478,12.185424981790636,13.039670413414884,85.35243603523357,88.21658886596607,74.50175411374154,189.62113793133625,71.93790943086145,24.74000384639311,93.5166467704436
88.86535032826734,79.67999746784228,13.984965772887417,13.18104106936144,14.441543875758962,93.959728873795,98.90302897364774,81.06300450325949,213.4686843464068,78.91694032120863,26.455948904364305,105.19751017996572
94.2592875169548,85.18487175627607,14.905526934423786,14.189467286199559,15.88317529734005,102.787585786925,110.01820782530193,87.77611087305614,238.32088068902883,86.07204018183967,28.19667966820431,117.37229752849727
99.73247932892095,90.78266906869685,15.84132470362626,15.214243235177555,17.36331486739188,111.82782257079468,121.53391330774026,94.63070019220467,264.0946251925645,93.40296162085205,29.968456978207872,130.0171129793833
105.28417716031568,96.47559461884607,16.79307622002811,16.254628033646053,18.87800274521918,121.05911738535524,133.3925157851377,101.60790465509831,290.6727841028385,100.89374598798886,31.767352139123947,143.07471042524492
110.91064982822995,102.2535986412202,17.75884213998514,17.30864560788373,20.422806894442264,130.45851277155504,145.54867290305052,108.69416419701977,317.9586035772468,108.52213323355741,33.59083585665701,156.48419768143268
116.60911856516674,108.10645861003657,18.736549630863255,18.37443305892055,21.993816460854983,140.00652211418833,157.96568111407015,115.88006156144722,345.8708732233237,116.27163553792941,35.4374663090417,170.1993607866889
122.38190645243616,114.03254385562325,19.725887369844354,19.45138770556444,23.58845818350736,149.6914318316105,170.61574617389667,123.16141081752033,374.3440866417707,124.13326725183926,37.30755417732486,184.1857486675683
128.2334635243543,120.03377719162663,20.727238585982864,20.5395007036277,25.204998711183016,159.5062449789529,183.47756689545602,130.53705278433617,403.32609435046066,132.10220646196214,39.202177122957465,198.41687032321843
134.16930248325474,126.11386679611077,21.741304433298318,21.639104020669368,26.84234029278438,169.44744490439422,196.53531091832107,138.00797041305916,432.77690492164913,140.17650795072402,41.12282211154837,212.87268380580713
140.19562038385078,132.27765069676974,22.768969740622556,22.750771933703295,28.49992334761191,179.51442752119553,209.7780478231618,145.576877598974,462.66779124440006,148.35652806239304,43.07125345388839,227.53885133350155
146.31913527904496,138.53081053777305,23.81124845637537,23.87527245476951,30.177661680151413,189.70913220335504,223.19930109088202,153.2479628230367,492.9804187634023,156.64458471397052,45.049452257492824,242.40620879447275
155.58943952827372,146.5462470815514,25.432942423434238,25.80386467821888,32.38516282938062,198.87652903975996,236.94809374867037,161.74440030957996,516.6169931924069,166.05885007115782,47.49233623427007,257.65277066676
163.2057741122034,153.71218213030141,26.74580080274362,27.2888050084549,34.31804791326489,208.86477446517225,250.85199506339723,169.98399163968682,544.9040177967648,175.02997159396884,49.72481103227829,273.02716448738954
170.37985607853963,160.67623027962105,27.97233358358136,28.642331663254396,36.177887598331246,219.1947570141655,264.9074559390976,178.21082092653316,574.9020950940336,183.93328984213161,51.91270463833686,288.5375405207832
177.51317247396142,167.66187966538155,29.186827067488387,29.968845826034972,38.032178893315425,229.72112349133684,279.132264726844,186.51974319290773,605.6822607335,192.90383488178665,54.114403060970695,304.2111338297568
184.74175491605322,174.74836059381042,30.414506926478754,31.303352301549793,39.904220005342054,240.41202598227645,293.5461935102109,194.95243017939927,636.9817093813299,201.9956317129979,56.35109412878037,320.0736935730376
192.11623324825442,181.96825228719584,31.66472472907443,32.65837288013502,41.80302242100506,251.26842767345408,308.167746566412,203.53156719037878,668.7425461600518,211.23519512611136,58.63187724862587,336.1473431337154
199.6597519247768,189.33891759532474,32.9416915506609,34.03919177780274,43.733035753639406,262.30057232959285,323.014540653949,212.27289297718693,700.9705925111924,220.6396234143401,60.96186877813656,352.45201161256506
207.38658261620378,196.87271214067997,34.24794532413558,35.44876784128939,45.69729628194136,273.5213985909392,338.1040798903259,221.18959902583316,733.6924688877981,230.22284819642132,63.344853121061725,369.00688492115336
215.3081600616811,204.5803673091307,35.58548203073493,36.88932245679617,47.698446455679736,284.9447828352585,353.45427592313695,230.2940070934793,766.9425954964164,239.99785227765165,65.78417353898827,385.8313029868584
223.43507329647045,212.47214515960306,36.956131534582966,38.362857690653556,49.73906358895501,296.58509867095927,369.0837028600696,239.5982347858286,800.7591966786425,249.97747660687614,68.28304313746473,402.9452064945353
231.77774064408695,220.5582483838246,38.361685899648975,39.87132766068577,51.82176310323214,308.45710915438923,385.0116828900352,249.1144668714282,835.1829764737801,260.17471638527076,70.84465887008875,420.36931104671345
240.34664848038227,228.84897303920954,39.80394493523447,41.41669612366579,53.94922787638866,320.57593204688163,401.2582826661409,258.85506646101294,870.2565808560211,270.60282595162846,73.47224590576505,438.1251380292047
249.15244189945312,237.35476919357754,41.28473332909853,43.00095616503483,56.12421361667634,332.95701745258475,417.8442701621637,268.83261952840337,906.0243001467483,281.2753508079563,76.1690762864024,456.23497920051176
258.2059637585043,246.08626762689053,42.80590775767238,44.626137123867146,58.34954694849398,345.6161276817525,434.7910592589594,279.05995193779887,942.5318587827911,292.20613263279455,78.93847774789664,474.721836742338
267.5182754037397,255.05429402754146,44.36936040364761,46.29430726731249,60.62812186154439,358.56931981165025,452.12065575436856,289.55013599183536,979.8262513103583,303.409305735126,81.78383874551994,493.60935988747815
277.1006710046274,264.2698789528993,45.97702121803782,48.007575174449805,62.96289642872611,371.83293242190683,469.85561099715426,300.31649401240946,1017.9556131916519,314.89929250737214,84.70861209746417,512.9217879945908
286.96468993279944,273.7442668467596,47.630859808190515,49.76809087968982,65.35689039145826,385.4235772534509,488.0189854266335,311.37260222314836,1056.9691219981592,326.69080089229266,87.71631824397831,532.6839040685593
297.12212888101914,283.48892542306373,49.33288729155819,51.57804714571533,67.81318374380267,399.35813585901144,506.634322348022,322.73229625967645,1096.9169258114707,338.79882491701983,90.81054853606815,552.9209997779765
307.5850543677097,293.5155558999345,51.08515824391496,53.43968098472893,70.33491627882773,413.6537609218791,525.7256313641454,334.4096787389242,1137.8500957514357,351.23864849116774,93.99496871718465,573.6588516159017
318.36581585411676,303.8361042169195,52.88977278530431,55.35527545160003,72.92528800408765,428.3278817478192,545.3173805121941,346.41912891470264,1179.8205995942526,364.02585230274826,97.27332265150255,594.9237072399687
329.4770595311434,314.46277322109376,54.74887881198433,57.32716169681338,75.58756031952046,443.39821339068277,565.4344960517966,358.7753142761497,1222.8812936038269,377.1763235081422,100.64943630476394,616.7422808192234
340.9317427653795,325.4080357511193,56.66467436876034,59.357721255109226,78.32505785438063,458.8827688927612,586.1023688781946,371.49320388602814,1267.0859299506221,390.70626787875875,104.12722196432794,639.1417562027139
352.7431491701407,336.684648532637,58.63941015137295,61.44938854337569,81.14117086949638,474.799874170361,607.3468666198266,384.58808324802413,1312.4891773841757,404.6322240800529,107.71068267873626,662.1497968032121
364.9249042626092,348.3056668006793,60.67539212787802,63.60465354294794,84.03935814275503,491.16818513444014,629.1943505866507,398.07557050728457,1359.1466531235012,418.9710797909085,111.40391689664645,685.7945612047225
377.4909916714564,360.2844595745159,62.77498426890514,65.82606464451733,87.02315026736174,508.00670669598793,651.6716968458908,411.97163381240796,1407.1149642139565,433.7400894099626,115.21112328703617,710.1047236275745
390.45576986568074,372.63472552248413,64.94061137826093,68.1162316372754,90.09615330329012,525.3348133617984,674.8063208069142,426.29260969324986,1456.451756860112,448.9568931340974,119.13660572554411,735.1094985068595
403.83398938255823,385.37050936663695,67.17476201706843,70.47782882724425,93.26205273213766,543.1722711765982,698.626204792869,441.0552223341256,1507.2157724780293,464.6395372303429,123.18477843494297,760.8386685527231
417.64081053958665,398.5062187884595,69.47999151629458,72.9135982727838,96.52461767424944,561.5392608117482,723.1599281622603,456.2766036449955,1559.466909416718,480.80649535476374,127.36017127070674,787.3226157623051
431.8918216216946,412.0566418071087,71.85892507402664,75.42635312796011,99.88770533451705,580.4564016391072,748.4366996187994,471.97431405357673,1613.266289478683,497.476690800313,131.6674351453079,814.5923549424947
446.60305754065996,426.03696461053966,74.3142609351906,78.01898108680199,103.35526564978008,599.9447766616075,774.4863914132281,488.16636395903976,1668.6763285254312,514.6695195802879,136.11134758722875,842.6795693805975
461.7910189686427,440.4627898275696,76.84877365256276,80.69444792349273,106.93134611636437,620.0259582002317,801.3395751972618,504.8712358031959,1725.760810588079,532.4048742752277,140.69681843269998,871.6166483674247
477.4726919520301,455.35015523551203,79.46531742892319,83.45580112527207,110.62009678108491,640.7220342609679,829.0275593382556,522.1079067281214,1784.584965018116,550.7031685892404,145.4288956499223,901.4367263352484
493.6655680155016,470.7155529036223,82.16682954105563,86.30617361629683,114.42577538312887,662.0556355255351,857.5824275446271,539.895871800265,1845.2155463114157,569.5853625771944,150.31277129701294,932.1737234226325
510.38766476941805,486.57594877736767,84.95633384703045,89.24878757196207,118.3527526377079,684.0499629267092,887.0370786873566,558.2551677905049,1907.720916321835,589.0729885173475,155.35378761618597,963.8623873203693
