"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12"
0.05269048063244875,0.08865862020194043,0.07847598192460956,0.07094961336545247,0.029486516309950844,0.03800800858629275,0.0363039990357213,0.024024119093955798,0.006998326994160746,0.0290333360992171,0.07771270952289423,0.0208508683007809
0.056461652705325265,0.09262547221187649,0.0825545594731017,0.07638488059247107,0.032770971388295565,0.04554995232261744,0.04081013219643085,0.026552590851473483,0.008187396623318008,0.032707966792203995,0.0824381808648292,0.023344839629869604
0.06019796504422335,0.09655905312704043,0.08641260040030468,0.08081714288752623,0.0368117275377882,0.0512310651700805,0.04596656286069551,0.030195052559321638,0.010208865394361551,0.036965355963454835,0.08609765812887886,0.02704275904790861
0.06364524484088237,0.10009457774783788,0.08998574594451389,0.08467406908609716,0.04085452549024088,0.05592190203499111,0.050885967503669124,0.033583954382869846,0.012446944703271307,0.04111022592288229,0.08963844213430028,0.03104917990215995
0.06693079477424191,0.10338206053249387,0.09297683821227963,0.08812203343056507,0.04487722540591025,0.060163827836394825,0.05562863910234989,0.0368455189254812,0.014878079477883577,0.045181894963883036,0.09299790004917867,0.035188011568713026
0.07001599667711782,0.10647107209865124,0.09595139484740228,0.09137536426117912,0.048883611445961345,0.06415516937689777,0.060202248022378446,0.0400666008929546,0.017473738534684598,0.0491786521879257,0.0961310520426026,0.03938199834353622
0.07295487680422444,0.10933284206062346,0.09886175878788274,0.09445854271583594,0.05280267351509331,0.06789666929730033,0.06461243387166972,0.04321789320203675,0.020196562293846185,0.053086711106838845,0.09904059434692722,0.043563050610990424
0.07581833893771137,0.11197381163920388,0.10154139444162383,0.09727414576956249,0.056572041832175894,0.07139986794376121,0.06883223100071134,0.04626441687976972,0.0230132071294354,0.056878306187081104,0.10177234954135501,0.04768174635873168
0.07858317321214955,0.11444809384592046,0.1039937485495594,0.09988830639425736,0.060191525072023855,0.07468926089262427,0.0728358408278541,0.04920071744098462,0.02589048966428912,0.06052614146325789,0.10432926070933037,0.05170655344821609
0.0812114160972078,0.11679150276840405,0.10634158511205986,0.10243108208509029,0.06369065259389295,0.07777939213334248,0.07661947346559062,0.052038859418222595,0.028795369346914353,0.06401095180814263,0.10672108814081237,0.05560708926682615
0.08385661495063698,0.11895009246953964,0.10836239856963592,0.10480369091291195,0.06688393933997354,0.08041172587213104,0.0799319910338776,0.054746042387433885,0.031987118802493726,0.06703312559969594,0.1090272006214192,0.05918261967488862
0.0862846008636916,0.12103537909356217,0.11046394637018588,0.10705903479820454,0.07003077123259588,0.08312443465068388,0.08320973874783388,0.05731828409880518,0.034894061812983775,0.07009613748061805,0.11119570752227323,0.06270847361756843
0.08858388192263367,0.12302389777812718,0.11251767749390773,0.10922804246944783,0.07309820330141381,0.08576976379052853,0.08635777024433228,0.05978472203676595,0.03767448445907803,0.0730844332752589,0.11325155090971621,0.06612323238761057
0.09078895275822202,0.12491355779298434,0.11449063121152614,0.11132165096780526,0.07607352070522591,0.08834079058939621,0.08935349853069216,0.062158229735491954,0.04037314948810664,0.07596563467239609,0.11520688915028798,0.06940776981958295
0.09292657749713117,0.1267092378543933,0.11637692967694535,0.11331316812600598,0.07892686248856537,0.09081216521648086,0.09219446808945281,0.06444380454063064,0.04299990301963495,0.07873170627523632,0.11707047955408843,0.0725554345604713
0.09503499617441603,0.12841836831667536,0.118180199044393,0.11520245921364025,0.08165484844099269,0.09316443279378167,0.09488890026134207,0.06668487367282926,0.04555665559043208,0.08138589674486044,0.11885214992285352,0.07556957670642477
0.09708035484450488,0.13004895316479426,0.11990726702593038,0.11699587798868254,0.08426122232918157,0.09540070056991558,0.09748786433196036,0.068876909496219,0.04806729637044327,0.08393412769396552,0.12060408973143995,0.07847840044371863
